City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Polovinnoye,RU,2022-03-03 01:40:05,54.7914,65.9864,16.21,89,97,12.26
294,Antofagasta,CL,2022-03-03 01:40:05,-23.65,-70.4,65.48,76,43,2.13
295,Amarante Do Maranhao,BR,2022-03-03 01:40:05,-5.5667,-46.7422,71.87,97,100,1.88
296,San Cristobal,VE,2022-03-03 01:40:06,7.7669,-72.225,71.78,92,97,1.1
297,Pacific Grove,US,2022-03-03 01:40:06,36.6177,-121.9166,68.4,67,0,5.75
298,Miraflores,MX,2022-03-03 01:40:07,19.2167,-98.8083,70.45,43,0,4.45
299,Karratha,AU,2022-03-03 01:40:07,-20.7377,116.8463,93.99,45,19,10.63
300,Nyurba,RU,2022-03-03 01:40:08,63.2842,118.3319,3.7,91,100,6.53
301,Dickinson,US,2022-03-03 01:36:29,29.4608,-95.0513,65.26,79,0,9.22
302,Sorong,ID,2022-03-03 01:40:08,-0.8833,131.25,83.01,75,98,2.89
303,Praia,CV,2022-03-03 01:40:09,14.9215,-23.5087,70.34,83,40,21.85
304,Inhuma,BR,2022-03-03 01:40:09,-6.6683,-41.7078,77.67,61,100,3.18
305,Hobyo,SO,2022-03-03 01:40:10,5.3505,48.5268,78.31,68,96,16.75
306,Kamiiso,JP,2022-03-03 01:40:10,41.8167,140.65,34.18,100,75,10.36
307,Santa Rita Do Passa Quatro,BR,2022-03-03 01:40:10,-21.7103,-47.4781,73.4,81,14,2.73
308,Sydney,AU,2022-03-03 01:36:14,-33.8679,151.2073,73.62,90,75,18.41
309,Mogadishu,SO,2022-03-03 01:37:22,2.0371,45.3438,77.63,84,13,18.9
310,Mangai,CD,2022-03-03 01:40:11,-4.05,19.5333,70.02,91,100,1.81
311,Kruisfontein,ZA,2022-03-03 01:40:12,-34.0033,24.7314,62.89,76,0,5.53
312,Northam,GB,2022-03-03 01:40:12,51.0333,-4.2167,49.01,95,100,10.47
313,Ahipara,NZ,2022-03-03 01:40:12,-35.1667,173.1667,75.11,50,27,14.16
314,Aneho,TG,2022-03-03 01:40:13,6.2333,1.6,82.6,84,55,12.33
315,Puerto Suarez,BO,2022-03-03 01:40:13,-18.95,-57.8,79.34,75,100,5.35
316,Cururupu,BR,2022-03-03 01:40:14,-1.8283,-44.8683,74.53,94,33,2.48
317,Kavaratti,IN,2022-03-03 01:40:14,10.5669,72.642,82.45,66,54,11.32
318,Yangjiang,CN,2022-03-03 01:37:52,21.85,111.9667,71.1,80,90,9.06
319,Okha,RU,2022-03-03 01:40:15,53.5739,142.9478,3.45,87,95,13.24
320,Poum,NC,2022-03-03 01:40:15,-20.2333,164.0167,81.54,75,100,8.52
321,Rawson,AR,2022-03-03 01:41:15,-43.3002,-65.1023,69.64,47,100,18.28
322,Pinyug,RU,2022-03-03 01:41:16,60.251,47.7842,15.85,98,100,3.87
323,Casa Grande,US,2022-03-03 01:41:16,32.8795,-111.7573,82.31,14,0,5.75
324,Pouebo,NC,2022-03-03 01:41:17,-20.4,164.5667,86.63,59,100,5.55
325,Bud,US,2022-03-03 01:41:17,39.447,-86.1758,62.69,55,81,7.96
326,Bilibino,RU,2022-03-03 01:41:17,68.0546,166.4372,3.88,93,65,1.81
327,Jibuti,DJ,2022-03-03 01:41:18,11.5,42.5,71.02,79,100,10.58
328,Miragoane,HT,2022-03-03 01:41:18,18.4423,-73.0876,78.28,71,5,5.57
329,Songjianghe,CN,2022-03-03 01:41:19,42.1859,127.479,25.11,64,54,4.54
330,Paamiut,GL,2022-03-03 01:41:19,61.994,-49.6678,16.5,93,100,7.85
331,Cervo,ES,2022-03-03 01:41:20,43.6702,-7.4101,53.19,89,100,7.85
332,Apac,UG,2022-03-03 01:41:20,1.9756,32.5386,68.99,45,4,1.07
333,Shenjiamen,CN,2022-03-03 01:41:21,29.9576,122.298,51.94,75,84,12.21
334,Kayes,ML,2022-03-03 01:41:21,14.0,-11.0,84.06,18,100,7.02
335,Mugur-Aksy,RU,2022-03-03 01:41:21,50.35,90.5,-2.87,84,7,6.85
336,Pevek,RU,2022-03-03 01:41:22,69.7008,170.3133,-13.31,98,77,3.15
337,Ballina,AU,2022-03-03 01:41:22,-28.8667,153.5667,78.98,85,90,6.91
338,Morondava,MG,2022-03-03 01:41:23,-20.2833,44.2833,80.17,83,26,8.19
339,Mountain Home,US,2022-03-03 01:41:23,43.133,-115.6912,61.54,94,0,17.27
340,Roma,US,2022-03-03 01:40:58,43.2128,-75.4557,35.83,76,100,5.75
341,Mount Isa,AU,2022-03-03 01:41:24,-20.7333,139.5,96.57,14,7,5.75
342,San Andres,CO,2022-03-03 01:41:24,12.5847,-81.7006,80.62,78,75,9.22
343,Altamira,BR,2022-03-03 01:39:45,-3.2033,-52.2064,72.12,96,100,1.16
344,Kutum,SD,2022-03-03 01:41:25,14.2,24.6667,69.19,13,99,3.6
345,Kurilsk,RU,2022-03-03 01:41:25,45.2333,147.8833,26.02,58,93,4.29
346,Kyra,RU,2022-03-03 01:41:25,49.5776,111.9753,18.9,72,100,6.04
347,Egvekinot,RU,2022-03-03 01:41:26,66.3167,-179.1667,11.25,83,4,6.96
348,Puerto Baquerizo Moreno,EC,2022-03-03 01:41:26,-0.9,-89.6,77.22,81,12,9.1
349,Salalah,OM,2022-03-03 01:41:27,17.0151,54.0924,71.69,64,0,2.3
350,Crewe,GB,2022-03-03 01:39:39,53.0979,-2.4416,44.96,87,100,8.99
351,Skagen,DK,2022-03-03 01:41:27,57.7209,10.5839,37.09,78,0,9.73
352,Lakes Entrance,AU,2022-03-03 01:41:28,-37.8811,147.981,76.57,73,20,12.91
353,Pamplona,ES,2022-03-03 01:41:28,42.8169,-1.6432,45.93,97,0,0.0
354,Swan River,CA,2022-03-03 01:41:28,52.1058,-101.2676,-2.31,60,6,9.22
355,Palmerston,AU,2022-03-03 01:41:29,-12.486,130.9833,90.93,73,40,11.5
356,Yumen,CN,2022-03-03 01:41:29,40.2833,97.2,37.44,26,85,17.36
357,Kunjah,PK,2022-03-03 01:41:30,32.5285,73.9737,57.24,58,100,11.18
358,Raga,SS,2022-03-03 01:41:30,8.4596,25.678,75.36,50,6,4.07
359,Samana,DO,2022-03-03 01:41:30,19.2056,-69.3369,74.07,90,23,5.84
360,Vao,NC,2022-03-03 01:41:31,-22.6667,167.4833,79.57,79,65,16.53
361,Smithers,CA,2022-03-03 01:37:01,54.7804,-127.1743,41.32,81,75,5.75
362,Ouadda,CF,2022-03-03 01:41:31,8.0777,22.4007,74.93,24,95,3.0
363,Qandala,SO,2022-03-03 01:41:32,11.472,49.8728,73.96,61,27,8.08
364,Cockburn Town,TC,2022-03-03 01:41:32,21.4612,-71.1419,76.96,78,40,6.91
365,Aswan,EG,2022-03-03 01:41:12,24.0934,32.907,72.7,13,0,6.91
366,Manzanillo,CU,2022-03-03 01:42:33,20.3433,-77.1167,73.99,81,84,8.93
367,Lavrentiya,RU,2022-03-03 01:42:33,65.5833,-171.0,11.79,91,33,7.43
368,Nanortalik,GL,2022-03-03 01:42:34,60.1432,-45.2371,20.88,89,100,20.09
369,Mozarlandia,BR,2022-03-03 01:42:34,-14.7447,-50.5706,72.52,88,90,3.02
370,Beyneu,KZ,2022-03-03 01:42:34,45.3167,55.2,40.35,77,80,12.15
371,Berlevag,NO,2022-03-03 01:42:35,70.8578,29.0864,32.07,93,100,35.95
372,Richards Bay,ZA,2022-03-03 01:42:35,-28.783,32.0377,71.98,76,0,11.68
373,Saint Anthony,US,2022-03-03 01:42:35,45.0205,-93.218,28.33,59,0,10.36
374,Radishchevo,RU,2022-03-03 01:42:36,52.85,47.8833,23.5,95,100,2.62
375,Bubaque,GW,2022-03-03 01:42:36,11.2833,-15.8333,76.5,72,100,17.76
376,Gavardo,IT,2022-03-03 01:42:37,45.5894,10.4426,44.13,60,75,2.3
377,Ewa Beach,US,2022-03-03 01:42:37,21.3156,-158.0072,84.15,58,0,12.66
378,Lorengau,PG,2022-03-03 01:42:38,-2.0226,147.2712,85.08,68,98,2.89
379,Onverwacht,SR,2022-03-03 01:42:38,5.5833,-55.1833,77.86,94,40,2.3
380,Opuwo,NA,2022-03-03 01:42:38,-18.0607,13.84,65.89,51,60,1.68
381,Huilong,CN,2022-03-03 01:42:39,31.8111,121.655,56.03,61,92,10.02
382,Bosaso,SO,2022-03-03 01:42:39,11.2842,49.1816,73.24,73,15,3.69
383,Merced,US,2022-03-03 01:42:40,37.1666,-120.7516,77.34,59,97,6.87
384,Chicama,PE,2022-03-03 01:42:40,-7.8447,-79.1469,66.74,66,98,3.42
385,Marsaxlokk,MT,2022-03-03 01:42:41,35.8419,14.5431,51.08,71,40,5.75
386,Bure,ET,2022-03-03 01:42:41,10.7,37.0667,62.69,58,98,3.02
387,Waycross,US,2022-03-03 01:42:41,31.2136,-82.354,59.47,51,0,0.0
388,Mundo Nuevo,MX,2022-03-03 01:42:42,18.7,-95.5,71.76,86,5,11.9
389,Suicheng,CN,2022-03-03 01:42:42,33.8963,117.9331,60.98,41,0,10.51
390,Zlobin,HR,2022-03-03 01:42:43,45.2924,14.6541,31.3,52,0,2.3
391,Ximei,CN,2022-03-03 01:42:43,24.9639,118.3794,67.73,65,91,2.64
392,Okoneshnikovo,RU,2022-03-03 01:42:43,54.8377,75.0834,12.49,89,61,16.6
393,Kandrian,PG,2022-03-03 01:42:44,-6.2167,149.55,86.47,64,61,5.44
394,Petropavlovsk-Kamchatskiy,RU,2022-03-03 01:42:44,53.0452,158.6483,25.39,59,75,13.42
395,Leningradskiy,RU,2022-03-03 01:42:45,69.3833,178.4167,0.59,97,95,5.5
396,Sur,OM,2022-03-03 01:42:45,22.5667,59.5289,72.64,66,0,6.49
397,Bazarnyy Karabulak,RU,2022-03-03 01:42:45,52.2683,46.4144,24.6,97,100,2.71
398,Belz,FR,2022-03-03 01:42:46,47.6751,-3.168,52.09,95,100,4.0
399,Sunrise Manor,US,2022-03-03 01:42:46,36.2111,-115.0731,80.11,8,40,0.0
400,Tapiramuta,BR,2022-03-03 01:42:47,-11.8472,-40.7914,66.04,86,100,4.41
401,Shellbrook,CA,2022-03-03 01:42:47,53.2168,-106.4011,-2.97,97,6,3.67
402,Lovozero,RU,2022-03-03 01:42:47,68.005,35.0117,28.45,98,99,5.82
403,Hojslev,DK,2022-03-03 01:42:48,56.5857,9.1364,35.04,93,0,2.37
404,Bridlington,GB,2022-03-03 01:42:48,54.0831,-0.1919,43.02,89,100,5.99
405,Sioux Lookout,CA,2022-03-03 01:42:49,50.1001,-91.917,7.18,51,0,6.91
406,Leshukonskoye,RU,2022-03-03 01:42:49,64.8989,45.7622,28.76,92,100,7.16
407,Great Yarmouth,GB,2022-03-03 01:38:17,52.6083,1.7305,44.46,79,100,11.18
408,Katsuura,JP,2022-03-03 01:42:50,35.1333,140.3,48.31,65,53,4.92
409,Visby,SE,2022-03-03 01:42:50,57.6409,18.296,23.22,100,2,3.44
410,Aden,YE,2022-03-03 01:38:43,12.7794,45.0367,78.01,68,8,14.65
411,Ambon,ID,2022-03-03 01:42:51,-3.6954,128.1814,86.14,74,40,4.61
412,Abu Samrah,SY,2022-03-03 01:43:51,35.3029,37.1841,54.18,70,58,17.2
413,Mocuba,MZ,2022-03-03 01:43:51,-16.8392,36.9856,67.28,98,15,3.0
414,Banda Aceh,ID,2022-03-03 01:43:52,5.5577,95.3222,80.62,75,99,2.53
415,Vaitape,PF,2022-03-03 01:43:52,-16.5167,-151.75,81.68,75,60,16.67
416,Comodoro Rivadavia,AR,2022-03-03 01:43:53,-45.8667,-67.5,75.06,35,0,24.16
417,Belaya Gora,RU,2022-03-03 01:43:53,68.5333,146.4167,-9.04,93,100,1.97
418,Igrim,RU,2022-03-03 01:43:53,63.1906,64.4162,22.68,87,9,10.33
419,Dicabisagan,PH,2022-03-03 01:43:54,17.0818,122.4157,78.28,83,85,3.06
420,Yulara,AU,2022-03-03 01:43:55,-25.2406,130.9889,93.04,33,45,10.36
421,Makkaveyevo,RU,2022-03-03 01:43:55,51.7533,113.9454,12.6,78,100,2.84
422,Coihaique,CL,2022-03-03 01:42:02,-45.5752,-72.0662,62.55,67,75,3.44
423,Ambilobe,MG,2022-03-03 01:43:55,-13.2,49.05,74.39,96,100,5.01
424,Dalian,CN,2022-03-03 01:43:56,38.9122,121.6022,40.93,38,0,11.18
425,Yining,CN,2022-03-03 01:43:56,29.0361,114.5636,64.81,67,7,1.21
426,Cheremisinovo,RU,2022-03-03 01:43:57,51.8855,37.2646,32.11,98,100,5.1
427,Kaeo,NZ,2022-03-03 01:43:57,-35.1,173.7833,71.33,76,60,18.03
428,Port Macquarie,AU,2022-03-03 01:43:58,-31.4333,152.9167,83.89,56,26,6.87
429,Troitsko-Pechorsk,RU,2022-03-03 01:43:58,62.7084,56.1964,26.2,91,100,8.43
430,Batagay-Alyta,RU,2022-03-03 01:43:58,67.8006,130.4114,-12.89,80,61,1.7
431,Srandakan,ID,2022-03-03 01:43:59,-7.9386,110.2506,81.97,75,100,8.34
432,La Brea,HN,2022-03-03 01:43:59,15.8,-85.9667,70.92,90,61,2.3
433,Svencioneliai,LT,2022-03-03 01:43:59,55.1667,26.0,29.01,90,15,2.68
434,Hualmay,PE,2022-03-03 01:44:00,-11.0964,-77.6139,72.32,80,100,5.97
435,Santa Cruz,BO,2022-03-03 01:44:00,-17.8,-63.1667,78.26,83,100,3.44
436,Qasigiannguit,GL,2022-03-03 01:44:01,68.8193,-51.1922,32.25,47,75,23.0
437,Lasa,IT,2022-03-03 01:44:01,46.6166,10.7002,40.08,89,87,4.32
438,Daru,PG,2022-03-03 01:44:01,-9.0763,143.2092,85.84,68,17,5.06
439,Khani,GE,2022-03-03 01:44:02,41.9563,42.9566,47.77,81,100,6.64
440,Razdolinsk,RU,2022-03-03 01:44:02,58.4211,94.6658,4.01,89,100,10.76
441,Newton,US,2022-03-03 01:44:03,42.337,-71.2092,35.55,62,0,4.61
442,Kangaatsiaq,GL,2022-03-03 01:44:03,68.3065,-53.4641,19.62,67,9,12.21
443,Vallenar,CL,2022-03-03 01:44:04,-28.5708,-70.7581,69.66,55,0,1.99
444,Quang Ngai,VN,2022-03-03 01:44:04,15.1167,108.8,75.92,75,31,2.21
445,Iqaluit,CA,2022-03-03 01:44:04,63.7506,-68.5145,-5.31,70,100,15.01
446,Xiongzhou,CN,2022-03-03 01:44:05,25.1167,114.3,72.73,63,8,1.92
447,Hwange,ZW,2022-03-03 01:44:05,-18.3693,26.5019,66.43,95,100,1.77
448,Elbistan,TR,2022-03-03 01:44:06,38.2059,37.1983,42.94,97,91,7.87
449,Miquelon,PM,2022-03-03 01:44:06,47.0975,-56.3814,36.37,97,100,30.91
450,Tailai,CN,2022-03-03 01:44:06,46.3833,123.4,23.77,66,2,12.82
451,Rabo De Peixe,PT,2022-03-03 01:44:07,37.8,-25.5833,56.28,96,40,8.05
452,Launceston,AU,2022-03-03 01:43:30,-41.45,147.1667,76.6,58,75,5.75
453,Beloha,MG,2022-03-03 01:44:08,-25.1667,45.05,71.82,97,59,5.77
454,Camopi,GF,2022-03-03 01:44:08,3.1655,-52.3158,71.91,99,75,2.28
455,Harindanga,IN,2022-03-03 01:44:08,22.0383,88.3214,69.78,42,2,3.83
456,Dunedin,NZ,2022-03-03 01:45:09,-45.8742,170.5036,63.36,57,70,4.94
457,Tiznit,MA,2022-03-03 01:45:09,29.5833,-9.5,55.83,68,0,0.47
458,Raton,US,2022-03-03 01:45:10,36.9034,-104.4391,57.54,14,0,9.22
459,Boa Vista,BR,2022-03-03 01:45:10,2.8197,-60.6733,84.18,58,40,6.91
460,Ilhabela,BR,2022-03-03 01:45:11,-23.7781,-45.3581,79.29,79,82,1.59
461,Adeje,ES,2022-03-03 01:45:11,28.1227,-16.726,62.31,67,20,16.11
462,Zhangjiakou,CN,2022-03-03 01:45:12,40.81,114.8794,35.29,33,44,3.18
463,Xining,CN,2022-03-03 01:45:12,36.6167,101.7667,32.45,41,100,2.91
464,Kathu,TH,2022-03-03 01:45:12,7.9178,98.3332,84.76,74,67,11.63
465,Meshchovsk,RU,2022-03-03 01:45:13,54.3244,35.2808,20.53,97,98,2.04
466,Alta Floresta,BR,2022-03-03 01:45:13,-9.8756,-56.0861,72.19,96,100,2.68
467,Chiredzi,ZW,2022-03-03 01:45:14,-21.05,31.6667,66.76,81,0,3.42
468,Hengshui,CN,2022-03-03 01:45:14,37.7322,115.7011,52.05,18,0,5.35
469,Chabahar,IR,2022-03-03 01:45:15,25.2919,60.643,70.86,73,0,3.87
470,Pangody,RU,2022-03-03 01:45:15,65.85,74.4859,3.52,97,100,6.91
471,Gejiu,CN,2022-03-03 01:45:16,23.306,103.1635,54.36,77,56,6.06
472,Fukue,JP,2022-03-03 01:45:16,32.6881,128.8419,52.16,54,75,10.36
473,Alto Araguaia,BR,2022-03-03 01:45:16,-17.3147,-53.2153,69.1,92,100,2.57
474,Cuaspud,CO,2022-03-03 01:45:17,0.8628,-77.7263,49.14,96,100,2.48
475,Juba,SS,2022-03-03 01:45:18,4.8517,31.5825,79.72,52,35,4.38
476,Camacha,PT,2022-03-03 01:45:18,33.0833,-16.3333,61.56,88,75,10.36
477,Herveo,CO,2022-03-03 01:45:19,5.0833,-75.1667,55.83,97,84,2.57
478,Burgeo,CA,2022-03-03 01:45:19,47.6167,-57.6152,33.78,95,100,19.53
479,Matagami,CA,2022-03-03 01:45:19,49.7502,-77.6328,-2.09,71,0,8.05
480,Darnah,LY,2022-03-03 01:45:20,32.767,22.6367,53.58,68,88,23.55
481,Hoi An,VN,2022-03-03 01:45:20,15.8794,108.335,80.56,79,52,1.92
482,That Phanom,TH,2022-03-03 01:45:21,16.9364,104.7104,73.72,53,3,6.38
483,Taltal,CL,2022-03-03 01:45:21,-25.4,-70.4833,67.33,78,0,2.44
484,Fethiye,TR,2022-03-03 01:45:21,36.6217,29.1164,48.07,80,97,11.3
485,Macau,MO,2022-03-03 01:45:22,22.2006,113.5461,71.92,77,40,8.05
486,Isla Vista,US,2022-03-03 01:45:22,34.4133,-119.861,70.16,39,0,5.75
487,Saint-Cyr-Sur-Loire,FR,2022-03-03 01:45:23,47.4,0.6667,48.45,96,100,5.75
488,Taunggyi,MM,2022-03-03 01:45:23,20.7833,97.0333,70.52,29,7,0.65
489,Pimentel,PE,2022-03-03 01:45:24,-6.8367,-79.9342,73.22,73,100,9.53
490,Manzhouli,CN,2022-03-03 01:45:24,49.6,117.4333,10.63,76,100,4.9
491,Roald,NO,2022-03-03 01:45:25,62.5833,6.1333,38.75,86,6,5.75
492,Nouadhibou,MR,2022-03-03 01:45:25,20.931,-17.0347,66.18,72,0,24.16
493,Cairns,AU,2022-03-03 01:41:42,-16.9167,145.7667,99.28,63,51,9.22
494,Portland,US,2022-03-03 01:45:09,45.5234,-122.6762,53.58,95,100,5.75
495,Forchheim,DE,2022-03-03 01:45:26,49.7175,11.0588,32.38,63,0,1.79
496,Linxia,CN,2022-03-03 01:45:26,35.6003,103.2064,36.61,42,100,1.72
497,Black River,JM,2022-03-03 01:45:27,18.0264,-77.8487,80.6,75,8,2.68
498,Labuhan,ID,2022-03-03 01:45:27,-6.8844,112.2051,82.56,79,97,11.01
499,Maarianhamina,AX,2022-03-03 01:45:28,60.0973,19.9348,35.46,80,0,9.22
500,Aljezur,PT,2022-03-03 01:45:28,37.3191,-8.8033,51.69,85,36,5.37
501,Port Hedland,AU,2022-03-03 01:45:29,-20.3167,118.5667,91.45,49,100,12.66
502,Moerai,PF,2022-03-03 01:46:29,-22.4333,-151.3333,81.45,71,4,10.45
503,Santa Marta,CO,2022-03-03 01:46:30,11.2408,-74.199,82.89,70,75,10.0
504,Lithakia,GR,2022-03-03 01:46:30,37.7167,20.8333,45.59,57,97,22.35
505,Oyem,GA,2022-03-03 01:46:30,1.5995,11.5793,67.59,96,95,2.42
506,Toguchin,RU,2022-03-03 01:46:31,55.2353,84.3858,9.84,93,100,13.89
507,Henties Bay,NA,2022-03-03 01:46:31,-22.116,14.2845,61.86,91,29,7.27
508,Sao Joao Da Barra,BR,2022-03-03 01:46:32,-21.6403,-41.0511,77.04,89,2,15.23
509,Laem Sing,TH,2022-03-03 01:46:32,12.4816,102.0738,88.07,82,78,2.8
510,Kelcyre,AL,2022-03-03 01:46:32,40.3131,20.1894,43.2,77,8,2.37
511,Pangnirtung,CA,2022-03-03 01:46:33,66.1451,-65.7125,5.5,88,100,0.98
512,Payo,ID,2022-03-03 01:46:33,-3.7508,103.6372,79.77,76,45,3.06
513,Manggar,ID,2022-03-03 01:46:34,-2.8833,108.2667,83.98,73,61,9.84
514,Puerto Colombia,CO,2022-03-03 01:46:34,10.9878,-74.9547,80.69,83,15,26.75
515,Mandurah,AU,2022-03-03 01:46:35,-32.55,115.7,70.14,44,0,11.59
516,Dombarovskiy,RU,2022-03-03 01:46:35,50.7587,59.5386,13.64,96,100,6.35
517,Eyl,SO,2022-03-03 01:46:35,7.9803,49.8164,70.84,82,7,9.78
518,Hami,CN,2022-03-03 01:46:36,42.8,93.45,39.11,31,70,2.62
519,Aksu,CN,2022-03-03 01:46:36,41.1231,80.2644,38.48,38,0,3.49
520,Kudus,ID,2022-03-03 01:46:37,-6.8048,110.8405,83.98,86,100,3.74
521,Cradock,ZA,2022-03-03 01:46:37,-32.1642,25.6192,60.58,77,0,0.67
522,Padang,ID,2022-03-03 01:46:37,-0.9492,100.3543,78.85,70,80,2.95
523,Stokmarknes,NO,2022-03-03 01:46:38,68.5646,14.9108,34.5,70,100,9.57
524,Marsa Matruh,EG,2022-03-03 01:46:38,31.3525,27.2453,55.6,71,0,11.5
525,Atar,MR,2022-03-03 01:46:39,20.5169,-13.0499,70.05,31,0,10.42
526,Lukulu,ZM,2022-03-03 01:46:39,-14.3707,23.242,64.65,95,100,1.92
527,Guanay,BO,2022-03-03 01:46:40,-15.4975,-67.8797,73.27,96,89,1.1
528,Provideniya,RU,2022-03-03 01:46:40,64.3833,-173.3,23.11,86,75,17.9
529,Eureka,US,2022-03-03 01:44:21,40.8021,-124.1637,56.68,83,100,1.01
530,Mikhaylovsk,RU,2022-03-03 01:42:45,45.1283,42.0256,36.16,100,100,8.99
531,Caraballeda,VE,2022-03-03 01:46:41,10.6112,-66.8522,80.67,78,75,5.75
532,Garowe,SO,2022-03-03 01:46:41,8.4054,48.4845,63.91,69,14,4.9
533,Batagay,RU,2022-03-03 01:46:42,67.6333,134.6333,-19.39,94,75,0.87
534,Neiafu,TO,2022-03-03 01:46:42,-18.65,-173.9833,84.88,84,75,5.75
535,Udachnyy,RU,2022-03-03 01:46:42,66.4167,112.4,-1.55,84,100,3.98
536,Meiganga,CM,2022-03-03 01:46:43,6.5167,14.3,68.38,24,99,3.38
537,Kysyl-Syr,RU,2022-03-03 01:46:43,63.8986,122.7617,-3.96,98,100,5.84
538,Barahona,DO,2022-03-03 01:46:44,18.2085,-71.1008,76.69,82,54,4.99
539,Hambantota,LK,2022-03-03 01:46:44,6.1241,81.1185,79.14,89,40,10.36
540,Katsuyama,JP,2022-03-03 01:46:45,36.0617,136.501,46.29,74,93,8.68
541,Gondar,ET,2022-03-03 01:46:45,12.6,37.4667,62.06,31,66,4.21
542,Betera,ES,2022-03-03 01:46:46,39.5833,-0.45,51.82,88,0,6.91
543,Stepnyak,KZ,2022-03-03 01:46:46,52.8339,70.7803,9.52,97,87,13.11
544,Otradnoye,RU,2022-03-03 01:46:47,59.7775,30.8181,32.05,96,8,4.18
545,Aqtobe,KZ,2022-03-03 01:46:47,50.2797,57.2072,10.49,85,36,4.47
546,Lichfield,GB,2022-03-03 01:46:47,52.6815,-1.8255,43.74,91,100,4.0
547,Basoko,CD,2022-03-03 01:46:48,1.2391,23.616,70.14,93,100,1.79
548,Tazovskiy,RU,2022-03-03 01:47:49,67.4667,78.7,-23.39,100,98,1.57
549,Thinadhoo,MV,2022-03-03 01:47:49,0.5333,72.9333,82.56,67,10,12.24
550,Sola,VU,2022-03-03 01:47:49,-13.8833,167.55,82.62,75,93,9.53
551,Manono,CD,2022-03-03 01:47:50,-7.3,27.4167,66.72,97,100,0.04
552,Kaseda,JP,2022-03-03 01:47:50,31.4167,130.3167,52.84,52,3,17.34
553,Sawakin,SD,2022-03-03 01:47:50,19.1059,37.3321,74.35,90,14,5.61
554,Skjervoy,NO,2022-03-03 01:47:51,70.0311,20.9714,32.72,72,100,30.13
555,Singapore,SG,2022-03-03 01:45:53,1.2897,103.8501,83.8,81,75,6.91
556,Imeni Poliny Osipenko,RU,2022-03-03 01:47:52,52.4201,136.4853,4.5,88,47,4.83
557,Biak,ID,2022-03-03 01:47:52,-0.9131,122.8766,84.38,66,69,2.35
558,Erzin,TR,2022-03-03 01:47:52,36.9559,36.2,57.72,85,65,11.77
559,Ternate,ID,2022-03-03 01:47:53,0.8,127.4,83.03,73,100,4.9
560,Qinhuangdao,CN,2022-03-03 01:47:54,39.9317,119.5883,37.47,43,0,7.45
561,Havelock,US,2022-03-03 01:47:54,34.8791,-76.9013,60.98,64,0,6.91
562,Rincon De La Victoria,ES,2022-03-03 01:47:55,36.7172,-4.2758,60.8,68,60,10.83
563,Billings,US,2022-03-03 01:47:55,45.7833,-108.5007,47.93,77,40,12.66
564,Kushima,JP,2022-03-03 01:47:56,31.4583,131.2333,53.64,36,1,8.99
